pt_id,lat,lon,avg_gvi_pct,l_j_meters,weight_sGVI,sGVI_contribution,ndvi_mean_voronoi
pt00718,40.99557099999999,70.061365,29.86,60.44389312522849,0.0004968980440921,0.0148373755965928,0.286293027972586
pt00720,40.99554399999999,70.061247,25.49,56.2614849821095,0.0004625152418195,0.0117895135139813,0.2302056491679873
pt00723,40.99551700000001,70.061127,24.13,43.89905445114677,0.000360885991395,0.0087081789723613,0.2532951070405665
pt00725,40.995492,70.061011,28.44,50.72944602823423,0.0004170373747615,0.0118605429382171,0.2992448419840752
pt00728,40.99546699999999,70.060895,34.51,53.85736857241688,0.0004427514463395,0.0152793524131768,0.2938388451780378
pt00731,40.995441,70.060776,40.48,57.71968361681187,0.0004745028225662,0.019207874257482,0.3277254413508021
pt00733,40.99541399999999,70.060656,41.94,58.17596815364432,0.0004782538531862,0.0200579666026293,0.3605696466267065
pt00736,40.995386,70.060535,38.66,47.50231808788695,0.000390507754006,0.0150970297698748,0.3575309033557665
pt00738,40.995359999999984,70.06042,43.43,49.08419609203143,0.000403512079929,0.0175245296313171,0.3347548596671327
pt00741,40.99533399999998,70.060304,37.05,56.60496960437202,0.0004653389652456,0.0172408086623501,0.3707137779453641
pt00744,40.995307,70.060187,31.76,44.35041078415785,0.0003645965081646,0.011579585099308,0.3634381644186145
pt00746,40.995280999999984,70.06007,35.26,56.98897879138482,0.0004684958336085,0.0165191630930378,0.3507765626329243
pt00749,40.99525400000001,70.059952,46.23,50.47389893969226,0.0004149365695038,0.0191825176081633,0.3353700751911072
pt00751,40.99522700000001,70.059833,30.62,45.24147068649837,0.000371921746493,0.0113882438776177,0.3303360227515021
pt00754,40.995201,70.059714,30.4,57.75248077938686,0.0004747724419619,0.0144330822356419,0.3737464897090837
pt00757,40.995174,70.059594,41.67,54.01286035474162,0.0004440297154667,0.0185027182434981,0.3483680335365205
pt00759,40.995147,70.059475,41.34,233.5062001552521,0.0019196111987716,0.0793567269572197,0.289986189642819
pt00762,40.99512,70.059354,38.38,78.1252710057451,0.0006422533749852,0.0246496845319348,0.324745902912654
pt00764,40.995094,70.05924,35.64,41.95368043568832,0.000344893432125,0.0122920019209383,0.4243293736002589
pt00767,40.995066,70.059118,37.62,40.49391718457043,0.0003328929889568,0.0125234342445558,0.4658337322947408
pt00770,40.99504,70.059003,40.9,39.40876001762831,0.0003239721129856,0.0132504594211124,0.4117499702061714
pt00772,40.99501399999999,70.058886,46.4,40.55509660100441,0.0003333959336017,0.0154695713191204,0.4123828255990964
pt00775,40.99498799999999,70.058768,45.61,43.29336545072484,0.000355906734367,0.0162329061544831,0.4284744668981768
pt00777,40.994961,70.058648,44.62,50.87397338440867,0.0004182255073732,0.0186612221389927,0.4632767779407992
pt00780,40.99493399999999,70.058527,48.09,82.76572730217133,0.000680401706242,0.0327205180531795,0.5234430482507305
pt00783,40.994907000000005,70.058405,54.66,67.36519048218318,0.0005537967470285,0.0302705301925823,0.5981894822550063
pt00785,40.99488,70.05828300000002,57.5,64.14668147177798,0.0005273379808989,0.030321933901691,0.5893656892346159
pt00788,40.994853,70.058161,61.14,60.000698741861854,0.000493254625198,0.0301575877846092,0.6019344523760249
pt00791,40.994828000000005,70.058046,62.53,61.24201478851497,0.0005034592543804,0.0314813071764086,0.6005742163999126
pt00793,40.99480299999999,70.057932,58.29,59.03910535244961,0.0004853495441434,0.0282910249281217,0.5235159009631358
pt00796,40.994778,70.057817,51.84,65.48560368374699,0.0005383450122783,0.0279078054365079,0.3846408180741955
pt00798,40.994752,70.057702,46.3,63.439503260758144,0.0005215243998784,0.0241465797143715,0.3469527800514371
pt00801,40.99472599999999,70.057587,43.63,161.28813546368517,0.0013259198721885,0.0578498840235867,0.3263890262685544
pt00803,40.9947,70.057473,36.45,60.08786622433716,0.0004939712129178,0.0180052507108559,0.2768311185708673
pt00806,40.994674,70.057359,33.62,60.087885849152855,0.0004939713742498,0.0166073176022793,0.3481853818405357
pt00808,40.99464799999999,70.057245,33.52,64.1878845919388,0.0005276767041141,0.017687723121907,0.3947157251681552
pt00811,40.994621,70.05713,36.22,60.76941333830575,0.0004995740854394,0.0180945733746158,0.4256042292183891
pt00813,40.99459399999999,70.057015,40.19,55.78063924205885,0.0004585622980995,0.0184296187606228,0.4178393342225991
pt00816,40.99456800000001,70.0569,43.14,60.57094339219796,0.0004979425007923,0.0214812394841821,0.4275328594643606
pt00818,40.994542,70.056785,37.54,64.67283127179613,0.0005316633609003,0.0199586425681987,0.4240443783948755
pt00821,40.99451500000001,70.056669,36.17,363.2217744076537,0.0029859788961794,0.1080028566748109,0.4183989201749766
pt00823,40.994489,70.056552,34.43,68.46124377094876,0.000562807197998,0.0193774518270727,0.3817737441921704
pt00826,40.994461999999984,70.056436,33.87,65.44014797265808,0.0005379713293011,0.0182210889234308,0.285246193464515
pt00829,40.994436,70.05632,34.44,77.70385395854987,0.000638788983536,0.0219998925929829,0.2113159193260042
pt00831,40.99440999999999,70.056205,37.07,74.29794087614671,0.0006107896032597,0.0226419705928399,0.224853041317036
pt00834,40.994384,70.05609,32.15,154.8385611747673,0.0012728991171761,0.0409237066172123,0.2302501900866845
pt00836,40.994357,70.055975,30.71,63.57025073037048,0.0005225992505963,0.0160490229858144,0.2932771294143485
pt00839,40.99432899999999,70.055853,31.8,332.1077165474048,0.002730195992479,0.0868202325608333,0.2929794732039549
pt00842,40.994302,70.055732,29.53,62.67044434393313,0.000515202109043,0.0152139182800405,0.3060463409435862
pt00844,40.994274,70.055611,21.42,64.37895064773114,0.000529247422751,0.0113364797953269,0.297407074293318
pt00847,40.994247,70.055491,19.82,319.93704621016855,0.0026301431670706,0.0521294375713396,0.282539332850617
pt00849,40.99422,70.055371,18.04,87.99737358952757,0.0007234101008565,0.0130503182194528,0.280511358039562
pt00852,40.99419300000001,70.055252,17.75,83.19167093788478,0.0006839033099365,0.0121392837513741,0.3041852210575493
pt00855,40.99416699999999,70.055134,15.42,91.81244267683012,0.0007547730768255,0.0116386008446499,0.2975490274376957
pt00857,40.99414,70.055015,15.22,89.8250413217913,0.0007384350185853,0.0112389809828689,0.2116420702600362
pt00860,40.99411299999999,70.054898,14.83,171.50570102645395,0.0014099165851898,0.0209090629583662,0.1683824560913812
pt00863,40.994086,70.05478000000001,13.77,59.71911175204598,0.0004909397507376,0.0067602403676578,0.1496220635912866
pt00865,40.994060000000005,70.054663,17.39,61.548506478235005,0.0005059788657634,0.0087989724756264,0.1637065266524211
pt00868,40.99403399999999,70.054546,17.65,61.5485260480766,0.0005059790266434,0.0089305298202577,0.1680590255655673
pt00870,40.994008,70.054429,17.7,241.36294037640383,0.0019842000041409,0.0351203400732954,0.1701543161222514
pt00873,40.993982,70.054312,15.92,334.40433574750483,0.0027490760733201,0.0437652910872563,0.1402114050588642
pt00875,40.99395599999999,70.054194,13.79,74.43521169556098,0.0006119180812275,0.0084383503401278,0.1553558070645183
pt00878,40.993931,70.054076,14.34,73.09722831086401,0.0006009187677732,0.008617175129868,0.198702585192033
pt00881,40.99390600000001,70.05395700000001,15.67,74.64834231137661,0.0006136701885234,0.0096162118541617,0.2146138555462314
pt00883,40.993881,70.053838,18.09,81.97420667399354,0.0006738947618401,0.012190756241688,0.2405345494323699
pt00886,40.99385699999999,70.053719,21.96,85.82215594738167,0.0007055280397256,0.0154933957523752,0.2434310846690602
pt00888,40.993833,70.053599,22.68,94.00587190992364,0.0007728048520707,0.0175272140449645,0.1661251677080329
pt00891,40.993809000000006,70.053479,21.94,97.88432095260866,0.0008046888629075,0.0176548736521909,0.2212051587133104
pt00894,40.993784,70.05336,19.98,195.55701313578552,0.0016076379649199,0.0321206065391012,0.2871607070833156
pt00896,40.99375799999999,70.053241,24.26,94.3897040247834,0.0007759602647563,0.0188247960229886,0.3037698673047413
pt00899,40.993732,70.053123,35.08,106.78891337252291,0.0008778918670179,0.0307964466949879,0.2780058466029193
pt00902,40.993704,70.053005,38.04,108.02304451469811,0.000888037430432,0.0337809438536352,0.2360181315954717
pt00904,40.993675,70.052888,39.18,160.02474802623004,0.0013155337981926,0.0515426142131862,0.1957477257931402
pt00907,40.99364499999999,70.052771,36.85,114.66684402782074,0.0009426548750194,0.0347368321444651,0.1905341611985396
pt00910,40.993615,70.052654,33.93,237.16317034387816,0.001949674472993,0.0661524548686533,0.3627878156086839
pt00912,40.993587,70.052537,30.67,270.181127347333,0.0022211089787245,0.0681214123774826,0.4514868509310683
pt00915,40.99356,70.052418,37.53,135.97988412630974,0.0011178654279971,0.0419534895127323,0.3640978393622978
pt00917,40.99353399999999,70.0523,46.0,145.47797946131013,0.0011959475095861,0.0550135854409635,0.3043255114671794
pt00920,40.993508,70.052181,37.81,210.3849700680687,0.0017295358509854,0.0653937505257612,0.3039019743522008
pt00923,40.993482,70.052062,27.29,152.0520980724335,0.0012499921203912,0.0341122849654772,0.2888908292649775
pt00925,40.99345699999999,70.051942,23.36,278.70727631626187,0.0022912008693564,0.053522452308167,0.2223451386087268
pt00928,40.993431999999984,70.051823,26.56,203.1676208330315,0.0016702033604228,0.0443606012528315,0.174799880633145
pt00930,40.99340699999999,70.051705,23.61,274.70985883612354,0.0022583388410422,0.0533193800370083,0.1673051621827256
pt00933,40.993381,70.051586,14.22,242.1779862020802,0.0019909003448318,0.0283106029035095,0.1859003926017133
pt00936,40.993356000000006,70.051468,13.22,338.38820957781263,0.0027818267617989,0.0367757497909816,0.190211734275725
pt00938,40.99333,70.05135,12.75,250.4680216305784,0.0020590511898038,0.0262529026699984,0.2149600755898907
pt00941,40.993304000000016,70.051232,14.44,156.48594206551735,0.001286441930191,0.0185762214719586,0.1593282190118489
pt00944,40.993279,70.051114,12.88,237.08687995607195,0.0019490473038527,0.0251037292736239,0.1409470282044397
pt00947,40.99325399999999,70.050997,11.7,265.4346162549444,0.0021820887906439,0.0255304388505345,0.1721238843355588
pt00949,40.993229,70.050879,10.87,226.8436429235037,0.0018648395504555,0.0202708059134522,0.3081098048078703
pt00952,40.99320399999999,70.050762,12.95,128.27871153548247,0.0010545555152873,0.0136564939229709,0.3857925843357222
pt00954,40.99317900000001,70.050644,18.45,81.80023978074755,0.0006724646122498,0.012406972096009,0.3728288365511953
pt00957,40.993155,70.050527,24.03,57.81115854335835,0.0004752548209855,0.011420373348282,0.3766055357182975
pt00960,40.99313,70.050409,28.87,151.82612956607375,0.0012481344751763,0.03603364229834,0.3964833300412679
pt00962,40.993105,70.050291,26.65,70.67412972874826,0.0005809989233713,0.0154836213078474,0.4175080157351535
pt00965,40.993081,70.050173,24.59,54.31598951034262,0.0004465216840798,0.0109799682115242,0.4121179450479557
pt00967,40.99305599999999,70.050054,20.69,62.07440744049998,0.0005103022001157,0.0105581525203951,0.3800731234688364
pt00970,40.993031,70.049935,17.45,71.34954170603271,0.0005865513600712,0.0102353212332427,0.3529192871655743
pt00973,40.993007,70.049817,15.25,57.2347092219088,0.0004705159379398,0.0071753680535824,0.3195080257452434
pt00975,40.992983,70.049697,12.99,29.87563156298848,0.0002456020306122,0.0031903703776535,0.2968050429311956
pt00978,40.992959,70.049578,11.02,20.79604250759249,0.0001709604115914,0.0018839837357381,0.32111518795641
pt00980,40.992935,70.049458,9.13,20.881340354760844,0.0001716616293859,0.0015672706762932,0.370687765297862
pt00983,40.99291,70.049339,8.23,20.77760197041222,0.0001708088153526,0.0014057565503525,0.2660676388302963
pt00986,40.99288499999999,70.04922,8.05,20.925961339627023,0.0001720284502334,0.0013848290243792,0.2013764071520719
pt00988,40.99286,70.049099,7.38,21.223397624115528,0.0001744736188081,0.0012876153068044,0.1697676652109995
pt00991,40.992833,70.048978,6.42,21.23409344636716,0.0001745615471807,0.0011206851329007,0.2147184136821601
pt00994,40.992807000000006,70.048856,7.07,20.81496650149238,0.0001711159822383,0.0012097899944254,0.2161751696194387
pt00996,40.992782,70.04874,6.43,20.231775686097865,0.0001663216786203,0.0010694483935285,0.1626292504113431
pt00999,40.992758,70.04862400000002,6.37,20.2329136047422,0.0001663310332385,0.0010595286817298,0.1549515396070403
pt01001,40.99273399999999,70.048508,6.47,20.30973832266423,0.0001669625950076,0.0010802479896998,0.230262466978464
pt01004,40.99271,70.048391,6.35,20.492561658317065,0.0001684655517697,0.0010697562537382,0.2234246323447956
pt01007,40.99268399999999,70.04827400000002,6.69,20.464447367018884,0.000168234429391,0.0011254883326264,0.1862876962784698
pt01009,40.992659,70.048157,6.87,20.4224085686196,0.0001678888362199,0.0011533963048311,0.1877046408410283
pt01012,40.99263299999999,70.048041,7.42,20.506118529134227,0.0001685770002924,0.0012508413421701,0.1844737570232477
pt01014,40.992607,70.047923,8.18,20.644873906072483,0.0001697176825325,0.001388290643116,0.1659059352462506
pt01017,40.99257999999999,70.047806,7.89,20.52829766854743,0.0001687593308874,0.0013315111207016,0.1462805842869148
pt01019,40.992554,70.047689,8.75,40.44064329962225,0.0003324550342212,0.0029089815494357,0.1605514585543322
pt01022,40.992527,70.047571,8.6,53.42976182328505,0.0004392361704977,0.0037774310662808,0.149197675514034
pt01025,40.9925,70.047454,8.83,158.15666449001102,0.0013001766296292,0.0114805596396264,0.1372793015567161
pt01027,40.992473,70.047336,9.9,87.05259260378278,0.0007156432314569,0.0070848679914233,0.1557305450470401
pt01030,40.992446,70.047218,11.04,51.88305342165312,0.0004265209673595,0.0047087914796495,0.208345382972046
pt01033,40.992419,70.0471,13.71,45.52136668457467,0.0003742227196237,0.0051305934860412,0.2257506713940144
pt01035,40.992391,70.046983,16.01,55.26148494190054,0.0004542944268061,0.0072732537731671,0.2539676198432662
pt01038,40.99236400000001,70.046867,18.33,49.70708943523549,0.0004086327706706,0.0074902386863934,0.2447370906595198
pt01040,40.992337,70.046752,22.55,153.35855527035326,0.0012607322629064,0.0284295125285397,0.2519432283436621
pt01043,40.992311,70.046638,23.1,171.9048340899028,0.0014131977841383,0.0326448688135949,0.2389854438767618
pt01046,40.992281,70.046516,23.45,163.59240516269318,0.0013448628463633,0.0315370337472216,0.1998585192982992
pt01048,40.992252,70.046396,23.32,117.2524670756296,0.0009639108029351,0.0224783999244473,0.1758442319406981
pt01051,40.992222,70.046277,23.98,131.3180075815599,0.0010795410048484,0.0258873932962655,0.1677313273929927
pt01056,40.99219299999999,70.046159,21.09,191.4350052060264,0.0015737517016082,0.0331904233869172,0.134371707481362
pt01057,40.99216299999999,70.046043,18.17,196.6984382291074,0.0016170214090865,0.0293812790031022,0.2092682726582489
pt01060,40.99213399999999,70.045927,17.12,211.55532534252023,0.0017391571248098,0.0297743699767445,0.2334855141475937
pt01063,40.992104,70.045814,17.81,179.12710698981908,0.0014725707512374,0.026226485079539,0.2625710190602718
pt01065,40.99207199999999,70.045695,27.02,192.1198857087836,0.0015793819773012,0.0426749010266803,0.2628277414369497
pt01068,40.99204,70.045577,40.38,189.17234056719647,0.0015551507549229,0.0627969874837893,0.2987655533143457
pt01071,40.99200700000001,70.045459,34.63,169.5652968107062,0.0013939648817224,0.0482730038540476,0.2494801532544941
pt01073,40.99197399999999,70.045343,21.53,279.2267289971888,0.0022954711935828,0.0494214947978392,0.2092759971326421
pt01076,40.99194,70.045227,21.56,173.72847825445876,0.0014281896248625,0.0307917683120371,0.31924117015392
pt01079,40.99190599999999,70.045112,22.64,193.34317757791143,0.0015894384330604,0.0359848861244875,0.3457853887642484
pt01081,40.99187100000001,70.044999,23.55,220.92127220377915,0.0018161528382856,0.0427703993416265,0.2907087695667673
pt01084,40.991835,70.044887,25.25,204.5962050960423,0.0016819474869079,0.0424691740444248,0.3065839103704602
pt01087,40.991798,70.044776,29.24,226.0813290423289,0.0018585727093082,0.0543446660201744,0.3001583642819292
pt01089,40.99176099999999,70.044667,24.88,220.4280368445077,0.001812098041802,0.0450849992800345,0.2626936447536399
pt01092,40.991722,70.044552,24.25,225.8641846545731,0.0018567876055371,0.0450270994342754,0.2475474462933441
pt01095,40.991683,70.04444,24.32,141.66612438066645,0.0011646109553703,0.0283233384346064,0.258327591431474
pt01097,40.991643,70.044329,21.1,109.74461329004473,0.0009021901282979,0.0190362117070866,0.2510244693721275
pt01100,40.991602,70.044221,19.19,122.67869499714054,0.0010085188171047,0.0193534761002403,0.2170364474207144
pt01103,40.99156,70.044111,18.0,113.63444834075425,0.0009341677413966,0.0168150193451399,0.1969942172886498
pt01105,40.99151799999999,70.044005,21.2,119.0142501499218,0.0009783940951002,0.0207419548161256,0.2036288223665428
pt01108,40.991475,70.043898,27.09,154.4034589771783,0.0012693222226416,0.0343859390113621,0.1774688388916752
pt01111,40.991432,70.043792,19.3,191.58783639267853,0.0015750080984714,0.0303976563004987,0.2070638826897465
pt01113,40.991386,70.043684,16.0,247.66265265467007,0.0020359887713358,0.0325758203413736,0.1815364142824085
pt01116,40.991339,70.043577,17.41,197.4659390178376,0.0016233308908396,0.0282621908095177,0.1289325895360503
pt01119,40.99129099999998,70.04347100000001,18.15,195.4835562062604,0.0016070340891151,0.0291676687174405,0.103925942766517
pt01122,40.99124299999999,70.043365,17.51,217.82084246802395,0.0017906647799908,0.0313545402976389,0.1122694739711444
pt01124,40.991196,70.043263,17.04,217.9397934186757,0.0017916426537124,0.0305295908192602,0.1071283470631413
pt01127,40.99114600000001,70.043159,17.83,163.19848942256792,0.0013416245380631,0.0239211655136663,0.1836064206850456
pt01129,40.991096000000006,70.043059,19.71,458.1963424700931,0.003766747219804,0.0742425877023372,0.3219283713356157
pt01132,40.99106599999999,70.042932,43.21,200.50695567286564,0.001648330525208,0.0712243619942397,0.3011455813219847
pt01135,40.991013,70.042833,46.5,31.51305342580696,0.0002590629723041,0.0120464282121431,0.3109583919815392
pt01138,40.99096,70.042736,45.17,30.973649378362865,0.0002546286315909,0.0115015752889627,0.3290623753105637
pt01141,40.99090499999999,70.042637,41.24,40.5195315709975,0.0003331035600808,0.0137371908177345,0.3763009472550776
pt01143,40.99085099999999,70.042538,39.32,117.26141030356128,0.0009639843235546,0.037903863602168,0.3440584746924044
pt01146,40.990798,70.04244,36.36,111.58903644038074,0.0009173527892136,0.0333549474158068,0.3150038044345682
pt01148,40.99074399999999,70.042341,33.35,111.67839963003456,0.0009180874274352,0.0306182157049646,0.3332256753564087
pt01152,40.99069,70.042241,31.31,580.3491730814385,0.0047709430032448,0.1493782254315962,0.4184857508977441
pt01153,40.990794,70.042024,25.74,716.7881768995388,0.0058925827691454,0.1516750804778035,0.4176228516714422
pt01156,40.990736000000005,70.041929,19.47,84.88692565426209,0.0006978396848001,0.0135869386630585,0.2765862643017273
pt01158,40.99067699999999,70.041833,15.03,115.53160496588184,0.0009497639144361,0.0142749516339756,0.2391501216535633
pt01161,40.99061499999999,70.041736,14.5,75.25644994939833,0.0006186693287228,0.0089707052664806,0.2093262004841809
pt01164,40.990557,70.041644,14.8,98.93792244114948,0.0008133503254943,0.0120375848173168,0.2016778830503949
pt01166,40.990497,70.04155,15.14,99.39682617719,0.0008171228880656,0.0123712405253137,0.226346924847454
pt01169,40.990437,70.041456,15.25,79.99904304874616,0.0006576573077086,0.0100292739425574,0.2630229741038446
pt01171,40.99037700000001,70.04136,14.12,79.24229155483245,0.0006514361939162,0.0091982790580974,0.2269180263816648
pt01174,40.990318,70.041264,15.59,86.68743547398773,0.0007126413423627,0.011110078527435,0.1842887927824094
pt01177,40.990260000000006,70.041169,17.39,273.5272292443503,0.0022486166623298,0.0391034437579164,0.1957972175843688
pt01179,40.990202,70.041073,17.72,164.0374852644619,0.001348521767399,0.0238958057183113,0.1896358152048483
pt01185,40.990087,70.040882,14.86,154.2976362050566,0.0012684522732428,0.0188492007803881,0.1240596551571668
pt01187,40.99002999999999,70.040786,14.19,110.32392589754102,0.0009069525498876,0.0128696566829051,0.1145323953207561
pt01190,40.989972,70.040689,13.14,119.91079144498416,0.0009857643949424,0.0129529441495443,0.0687891595736686
pt01192,40.989915,70.040592,12.88,118.65638878867853,0.0009754521831673,0.0125638241191952,0.0885365948099124
pt01195,40.989858,70.040495,13.78,116.83598361931844,0.0009604869696223,0.0132355104413957,0.165059985263095
pt01198,40.989802000000005,70.040398,14.77,109.44880768841747,0.0008997583652648,0.0132894310549614,0.168525184821602
pt01200,40.98974599999999,70.040301,16.72,143.6059413731815,0.0011805578313844,0.0197389269407476,0.1608348271538568
pt01203,40.989691,70.040203,18.18,215.23120604941664,0.0017693758588974,0.0321672531147562,0.292484733422419
pt01205,40.98963499999999,70.040106,22.26,136.5174429005407,0.0011222845990612,0.0249820551751027,0.4177088879750577
pt01208,40.989579,70.040009,26.77,119.40631085119658,0.0009816171534698,0.0262778911983884,0.442651595966381
pt01211,40.989523,70.039911,33.45,123.63939611069108,0.0010164165629248,0.0339991340298365,0.387589572003273
pt01213,40.989468,70.039813,34.88,107.91762718240491,0.0008871708140789,0.0309445179950723,0.3866537388347322
pt01216,40.989413,70.039716,34.5,116.59134073966524,0.0009584758058452,0.0330674153016602,0.4317588429547795
pt01218,40.989359,70.03962,32.28,105.4663092873407,0.0008670189839348,0.0279873728014167,0.4194376475881801
pt01221,40.989305,70.039525,31.76,111.41480105474707,0.0009159204323971,0.0290896329329325,0.4039683060951441
pt01224,40.989246,70.039422,30.53,120.8266318926712,0.0009932933495419,0.0303252459615166,0.3756046811223034
pt01226,40.98918900000001,70.039321,29.31,100.03594334028352,0.000822376951824,0.024103868457963,0.3584274964493689
pt01229,40.98913300000001,70.039219,28.42,99.1758153004899,0.0008153059986053,0.0231709964803652,0.3397370938385505
pt01232,40.989077,70.039119,26.4,97.65831821106262,0.0008028309362514,0.0211947367170383,0.3999809589161874
pt01234,40.98902300000001,70.039018,26.32,98.62024566356176,0.0008107387635767,0.0213386442573411,0.4265997214289047
pt01237,40.98896799999999,70.038917,30.43,97.91225277934062,0.0008049184852788,0.0244936695070349,0.4044850902881364
pt01239,40.98891400000001,70.038816,31.92,97.27575776950056,0.0007996859777563,0.0255259764099838,0.4028297140474792
pt01242,40.988861,70.038715,31.96,96.00848682205394,0.0007892679781444,0.0252250045814973,0.4180105111356448
pt01245,40.98881,70.038613,31.99,103.8216654142724,0.000853498671435,0.0273034224992079,0.4505333042934437
pt01247,40.988759,70.038511,32.01,97.99573931635372,0.0008056048126281,0.0257874100522265,0.4220222562839056
pt01250,40.98870899999999,70.038409,32.62,99.0126729609428,0.000813964835665,0.0265515329393939,0.4146234086626018
pt01252,40.988659,70.038308,31.0,94.89827077306362,0.0007801410977478,0.0241843740301818,0.4516216519793731
pt01255,40.98861000000001,70.038208,30.31,97.0798240679733,0.000798075243106,0.024189660618543,0.4411810347497787
pt01257,40.988559,70.038109,28.82,92.79008960018378,0.0007628101310076,0.0219841879756417,0.4169947424808611
pt01260,40.988509,70.03801,28.6,97.2867962955342,0.0007997767234332,0.0228736142901917,0.4438819162955215
pt01262,40.988455,70.037905,28.75,99.3817039788965,0.0008169985712758,0.0234887089241812,0.4368150701693168
pt01265,40.988401,70.037799,31.98,160.05503475209338,0.0013157827797532,0.0420787332965098,0.3380798793017465
pt01268,40.988348,70.037694,31.19,174.32862067102457,0.0014331232844524,0.0446991152420727,0.3055724091801984
pt01271,40.988295,70.037589,28.94,71.5187836388901,0.0005879426666378,0.017015060772498,0.3654589314590429
pt01273,40.988243,70.037484,30.02,69.23788970064821,0.0005691918602602,0.0170871396450139,0.3275045441124649
pt01276,40.98819199999999,70.037378,30.57,70.84550662514495,0.0005824077810775,0.0178042058675417,0.2776348018576956
pt01279,40.98814199999999,70.03727200000002,29.93,67.19333394319058,0.0005523839462694,0.0165328515118458,0.3032321038168971
pt01281,40.98809299999999,70.037164,29.84,129.17456325592912,0.0010619201462644,0.0316876971645307,0.3636082260662362
pt01284,40.98804499999999,70.037056,30.47,70.39176297125245,0.0005786776385854,0.0176323076476976,0.3939559354250888
pt01287,40.98799799999999,70.036948,31.3,77.02399090347745,0.0006331999553506,0.0198191586024746,0.269144352212283
pt01289,40.98795100000001,70.036839,30.6,83.25641178236165,0.0006844355324214,0.0209437272920957,0.1697936823542264
pt01292,40.98790399999999,70.036729,21.4,71.32300246403071,0.0005863331858808,0.0125475301778511,0.1319639646323043
pt01295,40.98785899999999,70.036617,16.15,84.22006628681835,0.0006923575575208,0.0111815745539618,0.1444393261594601
pt01297,40.987814,70.036504,14.22,76.71824908509286,0.0006306865085208,0.008968362151167,0.2626061747349231
pt01300,40.98777299999999,70.036398,15.71,70.91799403756715,0.0005830036866619,0.0091589879174591,0.3432322184448235
pt01303,40.98773299999999,70.03629,21.42,81.21243374907696,0.0006676323677939,0.0143006853181472,0.3968624195406895
pt01305,40.98769299999999,70.036182,26.1,81.81835800363909,0.0006726135588025,0.0175552138847474,0.4234194713909029
pt01308,40.987653,70.036073,30.24,257.8831657650141,0.0021200097155795,0.0641090937991265,0.3708916467652462
pt01312,40.98757299999999,70.035851,34.78,125.1065139334681,0.0010284774666638,0.0357704462905672,0.3912921247682696
pt01315,40.987533,70.035737,33.63,91.4459943966838,0.0007517605734236,0.0252817080842363,0.4685134989577747
pt01318,40.98749200000001,70.035623,36.59,74.96082053608554,0.0006162390141011,0.0225481855259615,0.4207117035740876
pt01321,40.987452,70.035507,34.71,98.73157247084502,0.0008116539606286,0.0281725089734221,0.4128441736702697
pt01323,40.98741099999998,70.035392,34.01,262.5273675318902,0.0021581888376548,0.0734000023686401,0.3742165235512313
pt01326,40.98737,70.035276,32.64,102.95777556866749,0.0008463967931079,0.0276263913270439,0.3326317462512924
pt01329,40.987332,70.035167,34.37,90.40458458814292,0.0007431993363787,0.0255437611913362,0.2978919932762888
pt01331,40.987294,70.035057,28.87,90.0432318020586,0.0007402287220891,0.0213704032067146,0.3269621333342926
pt01334,40.98725499999998,70.034946,27.81,95.3177536783781,0.000783589588975,0.0217916264693951,0.3596668163741825
pt01336,40.987215,70.034835,28.6,64.27738221758774,0.0005284124475091,0.0151125959987627,0.3517213370089393
pt01339,40.98717599999999,70.034723,29.28,79.81105893343343,0.0006561119251333,0.0192109571679053,0.3428770050095081
pt01342,40.987138,70.034611,30.47,214.1367277803597,0.0017603783558731,0.0536387285034553,0.299183968085315
pt01344,40.98709999999999,70.0345,29.52,86.08263343896985,0.000707669376913,0.0208904000064731,0.2657772110445691
pt01347,40.98706299999999,70.03439,26.01,81.10174079223918,0.0006667223815091,0.0173414491430524,0.3344366584625598
pt01350,40.98702300000001,70.034274,22.14,66.6965962936672,0.0005483003581067,0.0121393699284837,0.3256216516647424
pt01352,40.98698499999999,70.03416,20.53,57.45470577483483,0.0004723244888323,0.0096968217557271,0.3187447415252964
pt01355,40.98694999999999,70.034048,18.69,104.35077933875338,0.0008578484189543,0.0160331869502566,0.3509938310767188
pt01358,40.98691199999998,70.033933,17.91,78.92444252091691,0.0006488232159113,0.0116204237969715,0.3256520890703011
pt01360,40.98687399999999,70.03382,16.21,79.7566212148634,0.0006556644027372,0.0106283199683709,0.289059092436389
pt01363,40.986836,70.03371,15.18,77.40252115306724,0.0006363117823843,0.0096592128565945,0.3149924999212304
pt01366,40.986796,70.033596,14.97,96.15361744769189,0.0007904610701226,0.011833202219736,0.3381850118999029
pt01368,40.98675599999999,70.033483,14.75,79.46899794446385,0.0006532999051328,0.0096361736007092,0.3031895608418858
pt01371,40.986717,70.033369,14.43,84.28006858402692,0.0006928508252867,0.0099978374088878,0.2878250300056143
pt01374,40.986678,70.033254,15.89,83.96450573955762,0.0006902566416215,0.0109681780353668,0.2732404450825663
pt01376,40.98664099999999,70.033145,15.6,98.54475421212108,0.0008101181623443,0.0126378433325719,0.2334285764693355
pt01379,40.986603,70.033034,18.07,99.2904693441527,0.0008162485482509,0.0147496112668952,0.2488669843543647
pt01381,40.986566,70.032922,22.48,89.267870153156,0.0007338546176613,0.0164970518050275,0.3632663553760552
pt01384,40.986527,70.03280700000002,30.94,83.20025081655885,0.0006839738435291,0.021162150718792,0.3722148740193483
